VEMOACCOUNTNUMBER,VEMOCONTRACTNUMBER,ASOFDATE,STATUS,STATUS_GROUP,DAYSPASTDUE
10007595,1000002588,2019-01-31,Fully Funded,data exception,0
10007595,1000002588,2019-02-28,Fully Funded,data exception,0
10007595,1000002588,2019-03-31,Grace,Grace,0
10007595,1000002588,2019-04-30,Grace,Grace,0
10007595,1000002588,2019-05-31,Payment,Post-Grace,0
10007595,1000002588,2019-06-30,Payment,Post-Grace,0
10007595,1000002588,2019-07-31,Payment,Post-Grace,0
10007595,1000002588,2019-08-31,Payment,Post-Grace,0
10007595,1000002588,2019-09-30,Payment,Post-Grace,0
10007595,1000002588,2019-10-31,Payment,Post-Grace,0
10007595,1000002588,2019-11-30,Payment,Post-Grace,0
10007595,1000002588,2019-12-31,Payment,Post-Grace,0
10007595,1000002588,2020-01-31,Payment,Post-Grace,0
10007595,1000002588,2020-02-29,Payment,Post-Grace,0
10007595,1000002588,2020-03-31,Payment,Post-Grace,0
10007595,1000002588,2020-04-30,Payment,Post-Grace,0
10007595,1000002588,2020-05-31,Payment,Post-Grace,0
10007595,1000002588,2020-06-30,Payment,Post-Grace,0
10007595,1000002588,2020-07-31,Payment,Post-Grace,0
10007595,1000002588,2020-08-31,Payment,Post-Grace,0
10007595,1000002588,2020-09-30,Payment,Post-Grace,0
10007595,1000002588,2020-10-31,Payment,Post-Grace,0
10007595,1000002588,2020-11-30,Payment,Post-Grace,0
10007595,1000002588,2020-12-31,Payment,Post-Grace,0
10007595,1000002588,2021-01-31,Payment,Post-Grace,0
10007595,1000002588,2021-02-28,Payment,Post-Grace,0
10007595,1000002588,2021-03-31,Payment,Post-Grace,0
10007595,1000002588,2021-04-30,Payment,Post-Grace,0
10007595,1000002588,2021-05-31,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2021-06-30,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2021-07-31,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2021-08-31,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2021-09-30,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2021-10-31,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2021-11-30,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2021-12-31,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2022-01-31,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2022-02-28,Pending Reconciliation,Post-Grace,0
10007595,1000002588,2022-03-31,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2019-01-31,Fully Funded,data exception,0
10007596,1000002589,2019-02-28,Fully Funded,data exception,0
10007596,1000002589,2019-03-31,Grace,Grace,0
10007596,1000002589,2019-04-30,Grace,Grace,0
10007596,1000002589,2019-05-31,Payment,Post-Grace,0
10007596,1000002589,2019-06-30,Payment,Post-Grace,0
10007596,1000002589,2019-07-31,Payment,Post-Grace,0
10007596,1000002589,2019-08-31,Payment,Post-Grace,0
10007596,1000002589,2019-09-30,Payment,Post-Grace,0
10007596,1000002589,2019-10-31,Payment,Post-Grace,0
10007596,1000002589,2019-11-30,Payment,Post-Grace,0
10007596,1000002589,2019-12-31,Payment,Post-Grace,0
10007596,1000002589,2020-01-31,Payment,Post-Grace,0
10007596,1000002589,2020-02-29,Payment,Post-Grace,0
10007596,1000002589,2020-03-31,Payment,Post-Grace,0
10007596,1000002589,2020-04-30,Payment,Post-Grace,0
10007596,1000002589,2020-05-31,Payment,Post-Grace,0
10007596,1000002589,2020-06-30,Payment,Post-Grace,0
10007596,1000002589,2020-07-31,Payment,Post-Grace,0
10007596,1000002589,2020-08-31,Payment,Post-Grace,0
10007596,1000002589,2020-09-30,Payment,Post-Grace,0
10007596,1000002589,2020-10-31,Payment,Post-Grace,0
10007596,1000002589,2020-11-30,Payment,Post-Grace,0
10007596,1000002589,2020-12-31,Payment,Post-Grace,0
10007596,1000002589,2021-01-31,Payment,Post-Grace,0
10007596,1000002589,2021-02-28,Payment,Post-Grace,0
10007596,1000002589,2021-03-31,Payment,Post-Grace,0
10007596,1000002589,2021-04-30,Payment,Post-Grace,0
10007596,1000002589,2021-05-31,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2021-06-30,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2021-07-31,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2021-08-31,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2021-09-30,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2021-10-31,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2021-11-30,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2021-12-31,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2022-01-31,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2022-02-28,Pending Reconciliation,Post-Grace,0
10007596,1000002589,2022-03-31,Pending Reconciliation,Post-Grace,0
10007597,1000002590,2019-01-31,Closed,Closed,0
10007597,1000002590,2019-02-28,Closed,Closed,0
10007597,1000002590,2019-03-31,Closed,Closed,0
10007597,1000002590,2019-04-30,Closed,Closed,0
10007597,1000002590,2019-05-31,Closed,Closed,0
10007597,1000002590,2019-06-30,Closed,Closed,0
10007597,1000002590,2019-07-31,Closed,Closed,0
10007597,1000002590,2019-08-31,Closed,Closed,0
10007597,1000002590,2019-09-30,Closed,Closed,0
10007597,1000002590,2019-10-31,Closed,Closed,0
10007597,1000002590,2019-11-30,Closed,Closed,0
10007597,1000002590,2019-12-31,Closed,Closed,0
10007597,1000002590,2020-01-31,Closed,Closed,0
10007597,1000002590,2020-02-29,Closed,Closed,0
10007597,1000002590,2020-03-31,Closed,Closed,0
10007597,1000002590,2020-04-30,Closed,Closed,0
10007597,1000002590,2020-05-31,Closed,Closed,0
10007597,1000002590,2020-06-30,Closed,Closed,0
10007597,1000002590,2020-07-31,Closed,Closed,0
10007597,1000002590,2020-08-31,Closed,Closed,0
10007597,1000002590,2020-09-30,Closed,Closed,0
10007597,1000002590,2020-10-31,Closed,Closed,0
10007597,1000002590,2020-11-30,Closed,Closed,0
10007597,1000002590,2020-12-31,Closed,Closed,0
10007597,1000002590,2021-01-31,Closed,Closed,0
10007597,1000002590,2021-02-28,Closed,Closed,0
10007597,1000002590,2021-03-31,Closed,Closed,0
10007597,1000002590,2021-04-30,Closed,Closed,0
10007597,1000002590,2021-05-31,Closed,Closed,0
10007597,1000002590,2021-06-30,Closed,Closed,0
10007597,1000002590,2021-07-31,Closed,Closed,0
10007597,1000002590,2021-08-31,Closed,Closed,0
10007597,1000002590,2021-09-30,Closed,Closed,0
10007597,1000002590,2021-10-31,Closed,Closed,0
10007597,1000002590,2021-11-30,Closed,Closed,0
10007597,1000002590,2021-12-31,Closed,Closed,0
10007597,1000002590,2022-01-31,Closed,Closed,0
10007597,1000002590,2022-02-28,Closed,Closed,0
10007597,1000002590,2022-03-31,Closed,Closed,0
10007598,1000002591,2019-01-31,Fully Funded,In-School,0
10007598,1000002591,2019-02-28,Fully Funded,In-School,0
10007598,1000002591,2019-03-31,Fully Funded,In-School,0
10007598,1000002591,2019-04-30,Fully Funded,In-School,0
10007598,1000002591,2019-05-31,Fully Funded,In-School,0
10007598,1000002591,2019-06-30,Fully Funded,In-School,0
10007598,1000002591,2019-07-31,Fully Funded,In-School,0
10007598,1000002591,2019-08-31,Fully Funded,In-School,0
10007598,1000002591,2019-09-30,Fully Funded,In-School,0
10007598,1000002591,2019-10-31,Grace,Grace,0
10007598,1000002591,2019-11-30,Grace,Grace,0
10007598,1000002591,2019-12-31,Grace,Grace,0
10007598,1000002591,2020-01-31,Payment,Post-Grace,0
10007598,1000002591,2020-02-29,Payment,Post-Grace,0
10007598,1000002591,2020-03-31,Payment,Post-Grace,0
10007598,1000002591,2020-04-30,Payment,Post-Grace,0
10007598,1000002591,2020-05-31,Payment,Post-Grace,0
10007598,1000002591,2020-06-30,Payment,Post-Grace,0
10007598,1000002591,2020-07-31,Deferment,Post-Grace,0
10007598,1000002591,2020-08-31,Deferment,Post-Grace,0
10007598,1000002591,2020-09-30,Deferment,Post-Grace,0
10007598,1000002591,2020-10-31,Deferment,Post-Grace,0
10007598,1000002591,2020-11-30,Payment,Post-Grace,0
10007598,1000002591,2020-12-31,Deferment,Post-Grace,0
10007598,1000002591,2021-01-31,Deferment,Post-Grace,0
10007598,1000002591,2021-02-28,Deferment,Post-Grace,0
10007598,1000002591,2021-03-31,Payment,Post-Grace,0
10007598,1000002591,2021-04-30,Deferment,Post-Grace,0
10007598,1000002591,2021-05-31,Deferment,Post-Grace,0
10007598,1000002591,2021-06-30,Payment,Post-Grace,0
10007598,1000002591,2021-07-31,Deferment,Post-Grace,0
10007598,1000002591,2021-08-31,Deferment,Post-Grace,0
10007598,1000002591,2021-09-30,Deferment,Post-Grace,0
10007598,1000002591,2021-10-31,Deferment,Post-Grace,0
10007598,1000002591,2021-11-30,Deferment,Post-Grace,0
10007598,1000002591,2021-12-31,Deferment,Post-Grace,0
10007598,1000002591,2022-01-31,Payment,Post-Grace,0
10007598,1000002591,2022-02-28,Payment,Post-Grace,27
10007598,1000002591,2022-03-31,Deferment,Post-Grace,0
10007599,1000002592,2019-01-31,Fully Funded,In-School,0
10007599,1000002592,2019-02-28,Fully Funded,In-School,0
10007599,1000002592,2019-03-31,Fully Funded,In-School,0
10007599,1000002592,2019-04-30,Fully Funded,In-School,0
10007599,1000002592,2019-05-31,Fully Funded,In-School,0
10007599,1000002592,2019-06-30,Grace,Grace,0
10007599,1000002592,2019-07-31,Grace,Grace,0
10007599,1000002592,2019-08-31,Grace,Grace,0
10007599,1000002592,2019-09-30,Payment,Post-Grace,0
10007599,1000002592,2019-10-31,Payment,Post-Grace,0
10007599,1000002592,2019-11-30,Payment,Post-Grace,0
10007599,1000002592,2019-12-31,Payment,Post-Grace,0
10007599,1000002592,2020-01-31,Payment,Post-Grace,0
10007599,1000002592,2020-02-29,Payment,Post-Grace,0
10007599,1000002592,2020-03-31,Payment,Post-Grace,0
10007599,1000002592,2020-04-30,Payment,Post-Grace,29
10007599,1000002592,2020-05-31,Payment,Post-Grace,60
10007599,1000002592,2020-06-30,Deferment,Post-Grace,0
10007599,1000002592,2020-07-31,Payment,Post-Grace,0
10007599,1000002592,2020-08-31,Payment,Post-Grace,30
10007599,1000002592,2020-09-30,Payment,Post-Grace,60
10007599,1000002592,2020-10-31,Payment,Post-Grace,91
10007599,1000002592,2020-11-30,Payment,Post-Grace,121
10007599,1000002592,2020-12-31,Payment,Post-Grace,152
10007599,1000002592,2021-01-31,Payment,Post-Grace,183
10007599,1000002592,2021-02-28,Payment,Post-Grace,211
10007599,1000002592,2021-03-31,Payment,Post-Grace,242
10007599,1000002592,2021-04-30,Payment,Post-Grace,272
10007599,1000002592,2021-05-31,Payment,Post-Grace,303
10007599,1000002592,2021-06-30,Payment,Post-Grace,333
10007599,1000002592,2021-07-31,Payment,Post-Grace,364
10007599,1000002592,2021-08-31,Payment,Post-Grace,395
10007599,1000002592,2021-09-30,Payment,Post-Grace,425
10007599,1000002592,2021-10-31,Payment,Post-Grace,456
10007599,1000002592,2021-11-30,Payment,Post-Grace,486
10007599,1000002592,2021-12-31,Payment,Post-Grace,517
10007599,1000002592,2022-01-31,Payment,Post-Grace,548
10007599,1000002592,2022-02-28,Payment,Post-Grace,576
10007599,1000002592,2022-03-31,Payment,Post-Grace,607
10007600,1000002593,2019-01-31,Fully Funded,In-School,0
10007600,1000002593,2019-02-28,Fully Funded,In-School,0
10007600,1000002593,2019-03-31,Fully Funded,In-School,0
10007600,1000002593,2019-04-30,Fully Funded,In-School,0
10007600,1000002593,2019-05-31,Fully Funded,In-School,0
10007600,1000002593,2019-06-30,Fully Funded,In-School,0
10007600,1000002593,2019-07-31,Grace,Grace,0
10007600,1000002593,2019-08-31,Grace,Grace,0
10007600,1000002593,2019-09-30,Grace,Grace,0
10007600,1000002593,2019-10-31,Payment,Post-Grace,0
10007600,1000002593,2019-11-30,Payment,Post-Grace,0
10007600,1000002593,2019-12-31,Payment,Post-Grace,0
10007600,1000002593,2020-01-31,Payment,Post-Grace,0
10007600,1000002593,2020-02-29,Payment,Post-Grace,0
10007600,1000002593,2020-03-31,Payment,Post-Grace,0
10007600,1000002593,2020-04-30,Payment,Post-Grace,0
10007600,1000002593,2020-05-31,Payment,Post-Grace,0
10007600,1000002593,2020-06-30,Payment,Post-Grace,0
10007600,1000002593,2020-07-31,Payment,Post-Grace,0
10007600,1000002593,2020-08-31,Payment,Post-Grace,0
10007600,1000002593,2020-09-30,Payment,Post-Grace,0
10007600,1000002593,2020-10-31,Payment,Post-Grace,0
10007600,1000002593,2020-11-30,Payment,Post-Grace,0
10007600,1000002593,2020-12-31,Payment,Post-Grace,0
10007600,1000002593,2021-01-31,Payment,Post-Grace,0
10007600,1000002593,2021-02-28,Payment,Post-Grace,0
10007600,1000002593,2021-03-31,Payment,Post-Grace,0
10007600,1000002593,2021-04-30,Payment,Post-Grace,0
10007600,1000002593,2021-05-31,Payment,Post-Grace,0
10007600,1000002593,2021-06-30,Payment,Post-Grace,0
10007600,1000002593,2021-07-31,Payment,Post-Grace,0
10007600,1000002593,2021-08-31,Payment,Post-Grace,0
10007600,1000002593,2021-09-30,Payment,Post-Grace,0
10007600,1000002593,2021-10-31,Payment,Post-Grace,0
10007600,1000002593,2021-11-30,Payment,Post-Grace,0
10007600,1000002593,2021-12-31,Payment,Post-Grace,0
10007600,1000002593,2022-01-31,Payment,Post-Grace,0
10007600,1000002593,2022-02-28,Payment,Post-Grace,0
10007600,1000002593,2022-03-31,Payment,Post-Grace,0
10008199,1000003263,2019-01-31,Fully Funded,data exception,0
10008199,1000003263,2019-02-28,Grace,Grace,0
10008199,1000003263,2019-03-31,Grace,Grace,0
10008199,1000003263,2019-04-30,Grace,Grace,0
10008199,1000003263,2019-05-31,Payment,Post-Grace,0
10008199,1000003263,2019-06-30,Payment,Post-Grace,0
10008199,1000003263,2019-07-31,Payment,Post-Grace,0
10008199,1000003263,2019-08-31,Payment,Post-Grace,0
10008199,1000003263,2019-09-30,Payment,Post-Grace,0
10008199,1000003263,2019-10-31,Payment,Post-Grace,0
10008199,1000003263,2019-11-30,Payment,Post-Grace,0
10008199,1000003263,2019-12-31,Payment,Post-Grace,0
10008199,1000003263,2020-01-31,Payment,Post-Grace,0
10008199,1000003263,2020-02-29,Payment,Post-Grace,0
10008199,1000003263,2020-03-31,Payment,Post-Grace,0
10008199,1000003263,2020-04-30,Payment,Post-Grace,0
10008199,1000003263,2020-05-31,Payment,Post-Grace,0
10008199,1000003263,2020-06-30,Payment,Post-Grace,0
10008199,1000003263,2020-07-31,Payment,Post-Grace,0
10008199,1000003263,2020-08-31,Payment,Post-Grace,0
10008199,1000003263,2020-09-30,Payment,Post-Grace,0
10008199,1000003263,2020-10-31,Payment,Post-Grace,0
10008199,1000003263,2020-11-30,Payment,Post-Grace,0
10008199,1000003263,2020-12-31,Payment,Post-Grace,0
10008199,1000003263,2021-01-31,Payment,Post-Grace,0
10008199,1000003263,2021-02-28,Payment,Post-Grace,0
10008199,1000003263,2021-03-31,Payment,Post-Grace,0
10008199,1000003263,2021-04-30,Payment,Post-Grace,0
10008199,1000003263,2021-05-31,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2021-06-30,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2021-07-31,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2021-08-31,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2021-09-30,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2021-10-31,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2021-11-30,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2021-12-31,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2022-01-31,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2022-02-28,Pending Reconciliation,Post-Grace,0
10008199,1000003263,2022-03-31,Pending Reconciliation,Post-Grace,0
10008201,1000003265,2019-01-31,Fully Funded,In-School,0
10008201,1000003265,2019-02-28,Fully Funded,In-School,0
10008201,1000003265,2019-03-31,Fully Funded,In-School,0
10008201,1000003265,2019-04-30,Fully Funded,In-School,0
10008201,1000003265,2019-05-31,Fully Funded,In-School,0
10008201,1000003265,2019-06-30,Fully Funded,In-School,0
10008201,1000003265,2019-07-31,Fully Funded,In-School,0
10008201,1000003265,2019-08-31,Fully Funded,In-School,0
10008201,1000003265,2019-09-30,Grace,Grace,0
10008201,1000003265,2019-10-31,Grace,Grace,0
10008201,1000003265,2019-11-30,Grace,Grace,0
10008201,1000003265,2019-12-31,Payment,Post-Grace,0
10008201,1000003265,2020-01-31,Payment,Post-Grace,0
10008201,1000003265,2020-02-29,Payment,Post-Grace,0
10008201,1000003265,2020-03-31,Payment,Post-Grace,0
10008201,1000003265,2020-04-30,Payment,Post-Grace,0
10008201,1000003265,2020-05-31,Payment,Post-Grace,0
10008201,1000003265,2020-06-30,Payment,Post-Grace,0
10008201,1000003265,2020-07-31,Payment,Post-Grace,0
10008201,1000003265,2020-08-31,Payment,Post-Grace,0
10008201,1000003265,2020-09-30,Payment,Post-Grace,0
10008201,1000003265,2020-10-31,Payment,Post-Grace,0
10008201,1000003265,2020-11-30,Payment,Post-Grace,0
10008201,1000003265,2020-12-31,Payment,Post-Grace,0
10008201,1000003265,2021-01-31,Payment,Post-Grace,0
10008201,1000003265,2021-02-28,Payment,Post-Grace,0
10008201,1000003265,2021-03-31,Payment,Post-Grace,0
10008201,1000003265,2021-04-30,Payment,Post-Grace,0
10008201,1000003265,2021-05-31,Payment,Post-Grace,0
10008201,1000003265,2021-06-30,Payment,Post-Grace,0
10008201,1000003265,2021-07-31,Payment,Post-Grace,0
10008201,1000003265,2021-08-31,Payment,Post-Grace,0
10008201,1000003265,2021-09-30,Payment,Post-Grace,0
10008201,1000003265,2021-10-31,Payment,Post-Grace,0
10008201,1000003265,2021-11-30,Payment,Post-Grace,0
10008201,1000003265,2021-12-31,Payment,Post-Grace,0
10008201,1000003265,2022-01-31,Payment,Post-Grace,0
10008201,1000003265,2022-02-28,Payment,Post-Grace,0
10008201,1000003265,2022-03-31,Payment,Post-Grace,0
10008202,1000003266,2019-01-31,Fully Funded,In-School,0
10008202,1000003266,2019-02-28,Fully Funded,In-School,0
10008202,1000003266,2019-03-31,Fully Funded,In-School,0
10008202,1000003266,2019-04-30,Fully Funded,In-School,0
10008202,1000003266,2019-05-31,Fully Funded,In-School,0
10008202,1000003266,2019-06-30,Fully Funded,In-School,0
10008202,1000003266,2019-07-31,Fully Funded,In-School,0
10008202,1000003266,2019-08-31,Fully Funded,In-School,0
10008202,1000003266,2019-09-30,Fully Funded,In-School,0
10008202,1000003266,2019-10-31,Fully Funded,In-School,0
10008202,1000003266,2019-11-30,Grace,Grace,0
10008202,1000003266,2019-12-31,Grace,Grace,0
10008202,1000003266,2020-01-31,Grace,Grace,0
10008202,1000003266,2020-02-29,Payment,Post-Grace,0
10008202,1000003266,2020-03-31,Payment,Post-Grace,0
10008202,1000003266,2020-04-30,Payment,Post-Grace,0
10008202,1000003266,2020-05-31,Payment,Post-Grace,0
10008202,1000003266,2020-06-30,Payment,Post-Grace,0
10008202,1000003266,2020-07-31,Payment,Post-Grace,0
10008202,1000003266,2020-08-31,Payment,Post-Grace,0
10008202,1000003266,2020-09-30,Payment,Post-Grace,0
10008202,1000003266,2020-10-31,Payment,Post-Grace,0
10008202,1000003266,2020-11-30,Payment,Post-Grace,0
10008202,1000003266,2020-12-31,Payment,Post-Grace,0
10008202,1000003266,2021-01-31,Payment,Post-Grace,0
10008202,1000003266,2021-02-28,Payment,Post-Grace,0
10008202,1000003266,2021-03-31,Payment,Post-Grace,0
10008202,1000003266,2021-04-30,Payment,Post-Grace,0
10008202,1000003266,2021-05-31,Payment,Post-Grace,0
10008202,1000003266,2021-06-30,Payment,Post-Grace,0
10008202,1000003266,2021-07-31,Payment,Post-Grace,0
10008202,1000003266,2021-08-31,Payment,Post-Grace,0
10008202,1000003266,2021-09-30,Payment,Post-Grace,0
10008202,1000003266,2021-10-31,Payment,Post-Grace,0
10008202,1000003266,2021-11-30,Payment,Post-Grace,0
10008202,1000003266,2021-12-31,Payment,Post-Grace,0
10008202,1000003266,2022-01-31,Payment,Post-Grace,0
10008202,1000003266,2022-02-28,Payment,Post-Grace,0
10008202,1000003266,2022-03-31,Payment,Post-Grace,0
10008203,1000003267,2019-01-31,Fully Funded,In-School,0
10008203,1000003267,2019-02-28,Fully Funded,In-School,0
10008203,1000003267,2019-03-31,Fully Funded,In-School,0
10008203,1000003267,2019-04-30,Grace,Grace,0
10008203,1000003267,2019-05-31,Grace,Grace,0
10008203,1000003267,2019-06-30,Grace,Grace,0
10008203,1000003267,2019-07-31,Deferment,Post-Grace,0
10008203,1000003267,2019-08-31,Deferment,Post-Grace,0
10008203,1000003267,2019-09-30,Deferment,Post-Grace,0
10008203,1000003267,2019-10-31,Deferment,Post-Grace,0
10008203,1000003267,2019-11-30,Deferment,Post-Grace,0
10008203,1000003267,2019-12-31,Deferment,Post-Grace,0
10008203,1000003267,2020-01-31,Deferment,Post-Grace,0
10008203,1000003267,2020-02-29,Deferment,Post-Grace,0
10008203,1000003267,2020-03-31,Deferment,Post-Grace,0
10008203,1000003267,2020-04-30,Deferment,Post-Grace,0
10008203,1000003267,2020-05-31,Deferment,Post-Grace,0
10008203,1000003267,2020-06-30,Deferment,Post-Grace,0
10008203,1000003267,2020-07-31,Deferment,Post-Grace,0
10008203,1000003267,2020-08-31,Deferment,Post-Grace,0
10008203,1000003267,2020-09-30,Deferment,Post-Grace,0
10008203,1000003267,2020-10-31,Deferment,Post-Grace,0
10008203,1000003267,2020-11-30,Payment,Post-Grace,0
10008203,1000003267,2020-12-31,Deferment,Post-Grace,0
10008203,1000003267,2021-01-31,Deferment,Post-Grace,0
10008203,1000003267,2021-02-28,Deferment,Post-Grace,0
